Rooms,Propertycount,Price,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea_Banyule,CouncilArea_Bayside,CouncilArea_Boroondara,CouncilArea_Brimbank,CouncilArea_Cardinia,CouncilArea_Casey,CouncilArea_Darebin,CouncilArea_Frankston,CouncilArea_Glen Eira,CouncilArea_Greater Dandenong,CouncilArea_Hobsons Bay,CouncilArea_Hume,CouncilArea_Kingston,CouncilArea_Knox,CouncilArea_Macedon Ranges,CouncilArea_Manningham,CouncilArea_Maribyrnong,CouncilArea_Maroondah,CouncilArea_Melbourne,CouncilArea_Melton,CouncilArea_Monash,CouncilArea_Moonee Valley,CouncilArea_Moorabool,CouncilArea_Moreland,CouncilArea_Nillumbik,CouncilArea_Port Phillip,CouncilArea_Stonnington,CouncilArea_Unavailable,CouncilArea_Whitehorse,CouncilArea_Whittlesea,CouncilArea_Wyndham,CouncilArea_Yarra,CouncilArea_Yarra Ranges,CouncilArea_nan,Lattitude,Longtitude,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Type
4,5549.0,1350000.0,1,0,0,0,0,736483,7.8,3079,4.0,1.0,2.0,587.0,140.5,1988.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.76737,145.03943999999996,1,0,0,0,0,0,0,0,0
3,5549.0,1300000.0,1,0,0,0,0,736483,7.8,3079,3.0,2.0,2.0,334.0,128.0,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.76538,145.04963999999995,1,0,0,0,0,0,0,0,0
3,1554.0,2525000.0,0,0,0,0,1,736483,7.8,3079,3.0,2.0,1.0,805.0,261.0,1930.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7714,145.05963,1,0,0,0,0,0,0,0,0
3,3656.0,580000.0,0,0,0,1,0,736483,15.5,3038,3.0,1.0,4.0,677.0,171.0,1960.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.72188,144.81489,0,0,0,0,0,0,1,0,0
3,1119.0,670000.0,0,0,1,0,0,736483,10.4,3042,3.0,1.0,2.0,647.0,126.0,1975.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.72544,144.85259,0,0,0,0,0,0,1,0,0
3,5263.0,855000.0,0,1,0,0,0,736483,3.4,3031,3.0,2.0,1.0,68.0,115.85,1952.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.79554,144.91679,0,0,1,0,0,0,0,0,1
2,5263.0,990000.0,0,0,0,1,0,736483,3.4,3031,2.0,1.0,0.0,165.0,105.7,1930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7902,144.93192,0,0,1,0,0,0,0,0,0
2,10331.0,942000.0,0,1,0,0,0,736483,5.4,3101,2.0,1.0,1.0,0.0,109.0,1975.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.81439,145.04237,0,0,0,0,0,1,0,0,1
2,10331.0,912500.0,0,1,0,0,0,736483,5.4,3101,2.0,1.0,2.0,239.0,85.5,1937.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8008,145.04336,0,0,0,0,0,1,0,0,0
4,2671.0,2162000.0,0,1,0,0,0,736483,7.3,3102,4.0,2.0,3.0,794.0,192.0,1950.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.79172,145.05863,0,0,0,0,0,1,0,0,0
3,2671.0,2260000.0,0,1,0,0,0,736483,7.3,3102,3.0,2.0,4.0,753.0,280.0,1937.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.79017,145.06381000000005,0,0,0,0,0,1,0,0,0
4,8459.0,745000.0,0,1,0,0,0,736483,25.2,3173,4.0,2.0,1.0,624.0,159.0,1969.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9887,145.16158000000001,0,0,0,0,1,0,0,0,0
4,1414.0,800001.0,0,0,0,1,0,736483,12.1,3083,4.0,1.0,2.0,467.0,120.0,1970.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7126,145.02996000000005,0,0,1,0,0,0,0,0,0
3,1808.0,1180000.0,0,0,0,0,1,736483,6.4,3012,3.0,1.0,1.0,335.0,110.0,1972.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.80742,144.88297,0,0,0,0,0,0,1,0,0
3,8279.0,521000.0,0,1,0,0,0,736483,16.3,3075,3.0,1.0,2.0,589.0,100.0,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-37.670559999999995,145.03698,0,0,1,0,0,0,0,0,0
2,4675.0,910000.0,0,1,0,0,0,736483,5.9,3144,2.0,1.0,2.0,195.0,90.96666666666667,1975.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-37.86916,145.03565,0,0,0,0,0,1,0,0,1
3,4675.0,4900000.0,0,0,0,0,1,736483,5.9,3144,3.0,4.0,2.0,950.0,81.93333333333334,1976.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-37.85905,145.03229,0,0,0,0,0,1,0,0,0
3,8801.0,2265000.0,0,1,0,0,0,736483,8.4,3145,3.0,2.0,2.0,531.0,95.69999999999999,1945.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-37.867490000000004,145.05122,0,0,0,0,0,1,0,0,0
3,8801.0,1780000.0,0,1,0,0,0,736483,8.4,3145,3.0,2.0,2.0,580.0,146.0,1930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-37.8683,145.03909,0,0,0,0,0,1,0,0,0
4,4918.0,1085000.0,0,0,0,1,0,736483,4.3,3032,4.0,2.0,2.0,238.0,221.3,2007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7833,144.89717,0,0,0,0,0,0,1,0,0
4,2397.0,1680000.0,1,0,0,0,0,736483,11.4,3204,4.0,2.0,2.0,568.0,125.65,1998.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.90688,145.02827,0,0,0,0,0,1,0,0,0
4,3600.0,400000.0,0,1,0,0,0,736483,31.7,3337,4.0,2.0,2.0,643.0,30.0,1989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.688340000000004,144.56803,0,0,0,0,0,0,0,1,0
4,4718.0,355000.0,0,1,0,0,0,736483,29.8,3338,4.0,2.0,1.0,766.0,147.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.69791,144.5807,0,0,0,0,0,0,0,1,0
5,6065.0,355000.0,0,1,0,0,0,736483,31.7,3337,5.0,2.0,2.0,666.0,156.0,1976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.67523,144.55833,0,0,0,1,0,0,0,0,0
3,6162.0,815000.0,0,0,0,1,0,736483,20.0,3194,3.0,3.0,2.0,93.0,130.0,1978.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.97917,145.07573,0,0,0,0,1,0,0,0,1
2,6162.0,800000.0,0,0,0,1,0,736483,20.0,3194,2.0,1.0,1.0,0.0,104.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.98937,145.06723,0,0,0,0,1,0,0,0,1
3,6162.0,885000.0,0,1,0,0,0,736483,20.0,3194,3.0,1.0,2.0,530.0,129.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.97584000000001,145.08106999999995,0,0,0,0,1,0,0,0,0
3,2019.0,2010000.0,0,1,0,0,0,736483,3.0,3206,3.0,1.0,0.0,207.0,128.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.853559999999995,144.96415,0,0,0,0,0,1,0,0,0
6,2019.0,5600000.0,1,0,0,0,0,736483,3.0,3206,6.0,4.0,2.0,472.0,328.0,1915.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.852309999999996,144.96373,0,0,0,0,0,1,0,0,0
3,2019.0,1850000.0,1,0,0,0,0,736483,3.0,3206,3.0,2.0,1.0,321.0,280.0,1936.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.85411,144.96409,0,0,0,0,0,1,0,0,0
3,10529.0,663500.0,0,0,0,1,0,736483,17.9,3082,3.0,2.0,1.0,991.0,232.0,1958.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-37.65887,145.06253999999996,0,0,1,0,0,0,0,0,0
4,10529.0,732000.0,0,1,0,0,0,736483,17.9,3082,3.0,2.0,1.0,808.0,184.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-37.67348,145.06982,0,0,1,0,0,0,0,0,0
4,10529.0,720000.0,0,1,0,0,0,736483,17.9,3082,4.0,2.0,3.0,649.0,158.0,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-37.676809999999996,145.06413999999995,0,0,1,0,0,0,0,0,0
3,10529.0,556500.0,0,1,0,0,0,736483,17.9,3082,3.0,1.0,2.0,526.0,113.2,1985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-37.67561,145.05641,0,0,1,0,0,0,0,0,0
3,6232.0,1850000.0,0,0,0,1,0,736483,6.2,3039,3.0,2.0,2.0,596.0,203.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.76086,144.90497,0,0,0,0,0,0,1,0,0
2,6232.0,1090000.0,0,0,0,1,0,736483,6.2,3039,2.0,1.0,0.0,233.0,156.5,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.76919,144.91186000000005,0,0,0,0,0,0,1,0,0
2,6232.0,760000.0,1,0,0,0,0,736483,6.2,3039,2.0,1.0,0.0,251.0,110.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.76856,144.90577,0,0,0,0,0,0,1,0,0
3,2555.0,1090500.0,0,1,0,0,0,736483,14.3,3189,3.0,2.0,2.0,347.0,148.375,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.94274,145.05783,0,0,0,0,0,1,0,0,0
5,8280.0,872000.0,0,0,0,1,0,736483,26.5,3138,5.0,2.0,2.0,1254.0,186.75,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37.790259999999996,145.33738,0,1,0,0,0,0,0,0,0
3,8280.0,730000.0,0,0,0,1,0,736483,26.5,3138,3.0,2.0,2.0,947.0,104.0,1978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-37.76517,145.3298,0,1,0,0,0,0,0,0,0
4,3650.0,1170000.0,0,1,0,0,0,736483,21.5,3195,4.0,2.0,2.0,312.0,179.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.001999999999995,145.08916000000005,0,0,0,0,1,0,0,0,1
3,13366.0,1640000.0,1,0,0,0,0,736483,14.2,3149,3.0,1.0,2.0,911.0,146.0,1985.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.86906,145.14394,1,0,0,0,0,0,0,0,0
3,13366.0,1011000.0,0,1,0,0,0,736483,14.2,3149,3.0,2.0,2.0,297.0,135.0,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8605,145.12853,1,0,0,0,0,0,0,0,1
5,13366.0,1450000.0,0,1,0,0,0,736483,14.2,3149,5.0,2.0,2.0,728.0,152.0,1994.4285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.88409,145.12368999999995,1,0,0,0,0,0,0,0,0
3,7113.0,880000.0,0,0,1,0,0,736483,18.8,3170,3.0,2.0,2.0,705.0,169.0,1987.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.92266,145.16733,0,0,0,0,1,0,0,0,0
3,4442.0,1256000.0,0,1,0,0,0,736483,10.1,3163,3.0,2.0,2.0,335.0,186.0,1981.2857142857142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.90423,145.06168,0,0,0,0,0,1,0,0,0
4,2291.0,1337000.0,0,1,0,0,0,736483,10.4,3042,4.0,2.0,2.0,650.0,254.0,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.74103,144.88496,0,0,0,0,0,0,1,0,0
2,6821.0,970000.0,0,1,0,0,0,736483,1.8,3051,2.0,1.0,0.0,102.0,66.0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.79489,144.94207,0,0,1,0,0,0,0,0,0
3,11364.0,1232000.0,0,1,0,0,0,736483,5.3,3070,3.0,1.0,1.0,352.0,96.75,1900.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.76708,144.99624,0,0,1,0,0,0,0,0,0
4,4973.0,950000.0,0,0,0,0,1,736483,15.4,3131,4.0,2.0,2.0,338.0,127.5,1920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-37.81065,145.17309,1,0,0,0,0,0,0,0,1
4,2651.0,1138000.0,0,0,1,0,0,736483,11.2,3046,4.0,2.0,2.0,697.0,189.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-37.720009999999995,144.91683,0,0,1,0,0,0,0,0,0
4,3224.0,1410000.0,1,0,0,0,0,736483,12.3,3166,4.0,2.0,2.0,568.0,156.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.9054,145.08669,0,0,0,0,0,1,0,0,0
3,3224.0,1245000.0,0,1,0,0,0,736483,12.3,3166,3.0,1.0,1.0,545.0,123.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.906259999999996,145.08653,0,0,0,0,0,1,0,0,0
2,2547.0,1114000.0,0,1,0,0,0,736483,12.3,3166,2.0,1.0,1.0,703.0,90.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.902409999999996,145.12378,0,0,0,0,0,1,0,0,0
4,3692.0,1120000.0,0,1,0,0,0,736483,15.5,3167,4.0,2.0,2.0,564.0,161.0,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.93543,145.08408,0,0,0,0,1,0,0,0,0
3,3692.0,945000.0,0,1,0,0,0,736483,15.5,3167,3.0,1.0,2.0,640.0,97.0,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.93646,145.08728,0,0,0,0,1,0,0,0,0
3,5087.0,1315000.0,0,0,0,1,0,736483,21.5,3195,3.0,2.0,2.0,627.0,197.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.99544,145.08727,0,0,0,0,1,0,0,0,0
3,8648.0,1325000.0,1,0,0,0,0,736483,3.5,3207,3.0,2.0,2.0,133.0,153.0,2003.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.83522,144.93471,0,0,0,0,0,1,0,0,0
3,7717.0,1400000.0,0,0,0,0,1,736483,4.6,3181,3.0,2.0,0.0,145.0,138.0,1880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-37.84957,144.9889,0,0,0,0,0,1,0,0,0
3,14577.0,850000.0,0,0,0,1,0,736483,8.4,3072,3.0,1.0,2.0,485.0,177.5,1902.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7383,145.02348999999995,0,0,1,0,0,0,0,0,0
5,14577.0,1400000.0,1,0,0,0,0,736483,8.4,3072,5.0,2.0,2.0,558.0,217.0,1925.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.73472,144.99658,0,0,1,0,0,0,0,0,0
3,14577.0,930000.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,0.0,357.0,378.5,1945.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7377,144.98781,0,0,1,0,0,0,0,0,0
4,14577.0,830000.0,1,0,0,0,0,736483,8.4,3072,4.0,1.0,2.0,540.0,540.0,1965.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.73935,145.01516999999996,0,0,1,0,0,0,0,0,0
3,14577.0,881000.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,2.0,470.0,115.0,1930.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.73912,145.01298,0,0,1,0,0,0,0,0,0
3,14577.0,945000.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,2.0,349.0,120.0,1940.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.74946,145.00875,0,0,1,0,0,0,0,0,0
3,14577.0,1210000.0,0,1,0,0,0,736483,8.4,3072,3.0,2.0,2.0,515.0,126.0,1920.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.74794,144.99111000000005,0,0,1,0,0,0,0,0,0
3,14577.0,970000.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,1.0,345.0,147.5,1950.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.74818,144.99825,0,0,1,0,0,0,0,0,0
3,14577.0,725000.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,2.0,590.0,94.0,1950.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.73314,145.03437,0,0,1,0,0,0,0,0,0
3,14577.0,990000.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,1.0,545.0,98.5,1940.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.74258,144.99309,0,0,1,0,0,0,0,0,0
3,14577.0,972500.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,1.0,448.0,103.0,1930.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.734429999999996,145.00201,0,0,1,0,0,0,0,0,0
3,14577.0,955000.0,0,1,0,0,0,736483,8.4,3072,3.0,1.0,1.0,263.0,123.0,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.74739,145.00933999999995,0,0,1,0,0,0,0,0,0
3,1008.0,1900000.0,1,0,0,0,0,736483,3.5,3054,3.0,1.0,0.0,204.0,194.0,1910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.782509999999995,144.96817,0,0,1,0,0,0,0,0,0
4,21650.0,1100000.0,0,1,0,0,0,736483,12.0,3073,4.0,2.0,2.0,665.0,174.0,1950.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.72787,144.99423000000004,0,0,1,0,0,0,0,0,0
5,21650.0,1266000.0,0,1,0,0,0,736483,12.0,3073,5.0,2.0,2.0,601.0,154.0,1990.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7296,145.00714,0,0,1,0,0,0,0,0,0
3,21650.0,1040000.0,0,1,0,0,0,736483,12.0,3073,3.0,2.0,1.0,461.0,134.0,1996.3333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.72499000000001,145.00038,0,0,1,0,0,0,0,0,0
2,21650.0,888000.0,0,1,0,0,0,736483,12.0,3073,2.0,1.0,2.0,649.0,114.0,2002.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.71086,145.01629,0,0,1,0,0,0,0,0,0
2,21650.0,521000.0,0,1,0,0,0,736483,12.0,3073,2.0,1.0,1.0,0.0,94.0,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7106,145.00177,0,0,1,0,0,0,0,0,1
3,21650.0,857700.0,0,0,0,1,0,736483,12.0,3073,3.0,1.0,1.0,325.0,116.0,1930.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.72589,144.99681,0,0,1,0,0,0,0,0,0
3,21650.0,642500.0,0,1,0,0,0,736483,12.0,3073,3.0,2.0,2.0,160.0,140.0,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.71064000000001,145.01067,0,0,1,0,0,0,0,0,1
3,14949.0,1676000.0,0,1,0,0,0,736483,2.4,3121,3.0,1.0,1.0,294.0,121.5,2003.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.8239,145.0022,0,0,1,0,0,0,0,0,0
4,14949.0,1400000.0,0,1,0,0,0,736483,2.4,3121,4.0,1.0,0.0,244.0,103.0,1996.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.82503,144.99967,0,0,1,0,0,0,0,0,0
3,14949.0,1301000.0,0,1,0,0,0,736483,2.4,3121,3.0,1.0,1.0,163.0,84.5,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.82434,145.00489,0,0,1,0,0,0,0,0,0
4,4407.0,910000.0,0,1,0,0,0,736483,21.3,3135,4.0,1.0,2.0,669.0,179.0,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.816559999999996,145.24247,1,0,0,0,0,0,0,0,0
4,4407.0,1200000.0,0,1,0,0,0,736483,21.3,3135,4.0,1.0,1.0,833.0,151.0,1960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.811859999999996,145.25419,1,0,0,0,0,0,0,0,0
3,11667.0,622000.0,0,1,0,0,0,736483,23.5,3178,3.0,1.0,1.0,372.0,144.33333333333334,1984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.91655,145.26933,0,0,0,0,1,0,0,0,0
