age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,58,1,-1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,255,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,180,1,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,56,8,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,712,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,326,3,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,57,1,0,0,1,0,21,0,0,0,0,0,1,0,0,0,0,0,0,342,9,-1,0,0,0,0,1,0
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,523,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,49,6,-1,0,0,0,0,1,0
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,422,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,110,1,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,386,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,253,1,92,4,1,0,0,0,1
60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3387,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,636,2,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,260,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,137,2,-1,0,0,0,0,1,0
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,173,1,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1490,1,0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,227,2,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,497,1,1,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,88,5,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1707,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,426,3,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,826,1,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,195,3,112,8,0,1,0,0,0
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,907,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,230,8,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1836,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,750,2,-1,0,0,0,0,1,1
29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,404,0,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,413,3,-1,0,0,0,0,1,0
52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,907,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,104,2,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,18,1,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,138,1,-1,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-495,1,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,334,2,-1,0,0,0,0,1,0
55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1210,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,868,1,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,819,1,0,0,1,0,14,0,0,0,0,0,1,0,0,0,0,0,0,102,14,-1,0,0,0,0,1,0
56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,442,0,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,77,3,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-46,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,199,1,92,14,0,0,1,0,1
27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,671,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,332,2,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,371,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,124,2,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-3,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,91,9,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,104,3,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,125,1,368,4,1,0,0,0,0
43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,104,1,0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,635,3,-1,0,0,0,0,1,1
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,174,0,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,90,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3107,1,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,310,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1438,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,207,1,351,2,1,0,0,0,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1367,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,43,1,-1,0,0,0,0,1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-11,0,0,0,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,126,4,-1,0,0,0,0,1,0
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1693,1,0,1,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,137,1,97,1,0,0,1,0,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,778,1,1,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,284,5,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,837,0,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,68,6,-1,0,0,0,0,1,0
48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,363,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,67,1,-1,0,0,0,0,1,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,236,1,1,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,8,2,-1,0,0,0,0,1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,62,1,-1,0,0,0,0,1,0
47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-50,0,1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,175,1,-1,0,0,0,0,1,0
23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,395,2,-1,0,0,0,0,1,1
54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26306,1,0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,27,1,84,3,1,0,0,0,0
38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46,1,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,195,1,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,575,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,254,2,-1,0,0,0,0,1,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,148,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,199,1,-1,0,0,0,0,1,0
52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,431,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,73,17,-1,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,777,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,351,1,-1,0,0,0,0,1,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,199,1,1,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,1689,4,-1,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3552,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,267,1,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,47,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,234,2,-1,0,0,0,0,1,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3823,0,0,1,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,234,10,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,138,0,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,94,4,-1,0,0,0,0,1,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1117,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,77,2,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1325,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,242,1,-1,0,0,0,0,1,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,247,4,-1,0,0,0,0,1,0
34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4343,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,85,4,-1,0,0,0,0,1,0
55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1598,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,607,4,-1,0,0,0,0,1,0
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3301,1,0,1,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,485,2,227,4,1,0,0,0,1
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,822,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,184,1,91,2,1,0,0,0,1
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-280,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,258,1,-1,0,0,0,0,1,0
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1534,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,156,1,147,7,0,1,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1671,0,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,160,1,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2007,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,1021,1,-1,0,0,0,0,1,0
58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,5,25,-1,0,0,0,0,1,0
44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2776,1,0,1,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,701,1,-1,0,0,0,0,1,1
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,139,1,1,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,732,2,291,5,1,0,0,0,1
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,573,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,122,1,-1,0,0,0,0,1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,475,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,559,1,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,47,1,1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,141,1,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2154,1,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,87,4,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,96,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,577,1,-1,0,0,0,0,1,0
39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83,1,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,193,2,-1,0,0,0,0,1,0
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6766,0,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,210,5,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3973,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,732,2,-1,0,0,0,0,1,0
42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,372,1,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,121,2,-1,0,0,0,0,1,0
48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-552,0,1,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,150,2,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,48,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,140,1,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7696,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,386,2,-1,0,0,0,0,1,0
24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4500,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,733,2,-1,0,0,0,0,1,1
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,108,1,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46,0,1,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,80,1,152,1,1,0,0,0,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-18,1,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,155,3,-1,0,0,0,0,1,0
46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,451,1,1,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,389,4,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,479,1,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,133,3,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,328,6,-1,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1130,1,0,1,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,119,2,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,389,1,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,87,6,-1,0,0,0,0,1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,1,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,162,1,173,3,1,0,0,0,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,401,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,294,2,-1,0,0,0,0,1,0
58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,145,1,1,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,128,2,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,115,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,108,1,-1,0,0,0,0,1,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,89,1,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,172,2,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,94,1,1,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,208,5,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1438,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,212,2,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,780,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,148,1,871,2,1,0,0,0,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,207,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,99,1,-1,0,0,0,0,1,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,238,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,185,1,92,1,0,0,1,0,1
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2433,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,133,2,-1,0,0,0,0,1,0
30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1924,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,170,1,-1,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-471,1,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,668,7,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1531,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,81,3,170,1,1,0,0,0,0
41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,764,0,0,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,230,2,-1,0,0,0,0,1,0
55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,383,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,287,1,-1,0,0,0,0,1,0
70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3782,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,618,1,-1,0,0,0,0,1,0
41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,326,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,788,1,-1,0,0,0,0,1,1
47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,691,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,285,6,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,163,2,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,99,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,159,1,-1,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,502,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,197,2,370,3,1,0,0,0,0
51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-15,0,0,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,212,2,-1,0,0,0,0,1,0
45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1929,1,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,44,15,-1,0,0,0,0,1,0
55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,180,2,238,3,0,0,1,0,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,185,0,0,0,0,1,26,0,0,0,0,0,0,1,0,0,0,0,0,11,1,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-424,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,863,1,-1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,388,7,-1,0,0,0,0,1,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,319,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,143,3,-1,0,0,0,0,1,0
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,171,1,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,191,1,294,1,1,0,0,0,0
47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-1148,1,1,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,62,2,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-11,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,13,1,-1,0,0,0,0,1,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,1073,1,-1,0,0,0,0,1,1
45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-206,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,337,2,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,704,1,1,0,1,0,31,0,0,0,0,0,1,0,0,0,0,0,0,88,10,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1931,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,167,1,298,10,0,1,0,0,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,943,0,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,96,4,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,327,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,537,3,-1,0,0,0,0,1,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-105,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,5,3,-1,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,983,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,139,1,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,787,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,570,2,-1,0,0,0,0,1,0
45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,100,3,-1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3060,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,253,2,-1,0,0,0,0,1,0
44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5780,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,525,2,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,790,0,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,696,3,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1449,0,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,535,6,-1,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1412,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,131,3,-1,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,681,0,0,0,0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,6,1,-1,0,0,0,0,1,0
